candidate_id,left_record_key,right_record_key,review_decision,review_notes,reviewed_at,application_status
MC-E69117D38C28D6,cla:ZA.045,codf:ZA.045,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-E6FA6B75F2E8B2,cla:UG.039,codf:UG.008,different_project,BATCH_REVIEW distinct_related_catalog_identifiers: Related finance catalogs use distinct project identifiers (UG.039 vs UG.008).,2026-08-26T07:30:45.138739+00:00,applied
MC-E71C3060942879,aiddata:89473,cla:GH.067.09,same_project,HUMAN_REVIEW imported from browser export; this decision takes precedence over automated rules.,2026-08-20T02:58:14.873Z,applied
MC-E732A4B90C7588,aiddata:57586,cofi:CMR2021004:debt,same_project,"BATCH_REVIEW matching_original_usd_commitment: The AidData title states the same original USD commitment as the finance-catalog record, with compatible project title and financing type.",2026-08-26T07:30:45.138739+00:00,applied
MC-E736E6AB0C0063,aiddata:34447,cla:ET.030,same_project,BATCH_REVIEW matching_named_project_specs: The named infrastructure project has matching technical specifications (mw: [1870.0]) and no phase/lot conflict.,2026-08-20T09:31:06.061922+00:00,applied
MC-E73CD2766EDC4F,cla:SD.097.11,codf:SD.097.11,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-E75E78D23BFEE3,aiddata:59244,cla:CD.006.28,same_project,"BATCH_REVIEW matching_original_usd_commitment: The AidData title states the same original USD commitment as the finance-catalog record, with compatible project title and financing type.",2026-08-20T09:31:06.061922+00:00,applied
MC-E7B15514F40437,cla:AO.065.27,codf:AO.065.26,different_project,HUMAN_REVIEW imported from browser export; this decision takes precedence over automated rules.,2026-08-19T07:14:39.712Z,applied
MC-E83FE534055B1D,cgp:GA.001.3,codf:GA.004,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-E875B4618DBF0B,aiddata:34847,cgef:AO.003.23,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-E882BF05D330F3,cgp:UG.002.6,cla:UG.008,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-E8BE407EBBC528,cla:ET.057,cofi:ETH2021003:debt,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-E912F14B56B419,aiddata:31295,codf:KE.031,same_project,HUMAN_REVIEW imported from browser export; this decision takes precedence over automated rules.,2026-08-20T02:58:33.472Z,applied
MC-E94BA5C6F367CC,cgp:ZA.001.1,cofi:ZAF2021006:debt,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-E94CBA87D5C34E,aiddata:58379,cgp:ZA.005.4,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-E9530A3163F4A1,aiddata:73631,codf:AO.089.23,same_project,HUMAN_REVIEW imported from browser export; this decision takes precedence over automated rules.,2026-08-19T06:57:11.112Z,applied
MC-E955603E5F1248,cgef:SD.003,cla:SD.004,different_project,BATCH_REVIEW distinct_related_catalog_identifiers: Related finance catalogs use distinct project identifiers (SD.003 vs SD.004).,2026-08-26T07:30:45.138739+00:00,applied
MC-E9A5D9765F8F4C,cla:ET.096,codf:ET.096,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-E9D4163184E595,cgef:UG.008,cla:UG.008,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-EA0EFFF4490D8F,cla:AO.056,codf:AO.056,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-EA456E293D41BC,codf:ZM.012,cofi:ZMB2021002:debt,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-EA70D243404E7A,cgp:UG.002.6,codf:UG.039,different_project,BATCH_REVIEW reviewed_difference_final_entity_guard: The proposed link would collapse records across an established different-project boundary.,2026-08-26T07:30:45.138739+00:00,applied
MC-EAED714CC5899C,cgp:GN.002.2,codf:GN.007,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-EB317282A4931E,aiddata:92174,codf:ET.098,different_project,"AUTO_REVIEW conflicting_project_component_identifier: Distinct lot, loan, phase, unit, package, section or stage identifiers indicate separately recorded project components.",2026-08-12T00:00:00+08:00,applied
MC-EB593934D249C3,aiddata:59363,cla:ET.061,same_project,ASSISTANT_REVIEW exact_named_project: Gibe III-Addis Ababa transmission-line route and project coincide.,2026-08-20T08:30:00+00:00,applied
MC-EB838412E4B82E,aiddata:73173,cofi:GAB2021001:debt,same_project,"BATCH_REVIEW distinctive_named_asset_with_compatible_context: Distinctive name anchor(s) [grand, poubara] and matching sector energy identify the same underlying asset.",2026-08-26T07:30:45.138739+00:00,applied
MC-EBC544BBBF34A3,cgef:GA.045,cgp:GA.001.3,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-EBC62209BD133A,cgef:UG.045,cla:UG.045,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-EBF0AD37E3BEBC,cla:CM.069,cofi:CMR2021004:debt,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-EC47025E24643D,cla:CG.024,codf:CG.050,different_project,BATCH_REVIEW distinct_related_catalog_identifiers: Related finance catalogs use distinct project identifiers (CG.024 vs CG.050).,2026-08-26T07:30:45.138739+00:00,applied
MC-EC478BD638EBEE,cgef:BF.008,codf:BF.008,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-EC48F5684EC08B,cla:KE.087,codf:KE.087,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-EC6567FF3757F5,aiddata:53093,codf:ZM.030,different_project,"AUTO_REVIEW conflicting_project_component_identifier: Distinct lot, loan, phase, unit, package, section or stage identifiers indicate separately recorded project components.",2026-08-12T00:00:00+08:00,applied
MC-EC7115B3ACF177,cgef:GH.022,codf:GH.066,different_project,"AUTO_REVIEW conflicting_project_component_identifier: Distinct lot, loan, phase, unit, package, section or stage identifiers indicate separately recorded project components.",2026-08-12T00:00:00+08:00,applied
MC-EC9B0403ECAB4F,aiddata:47103,cla:AO.081,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-ECBF34D7D91BF7,aiddata:55858,cla:SD.059,same_project,"BATCH_REVIEW matching_original_usd_commitment: The AidData title states the same original USD commitment as the finance-catalog record, with compatible project title and financing type.",2026-08-20T09:31:06.061922+00:00,applied
MC-ED0500944E8A93,aiddata:97827,chapo:97823,different_project,"BATCH_REVIEW conflicting_canonical_event_details: The fuller source descriptions identify different events: explicit currencies/amounts differ ([('usd', 34789.0)] vs [('usd', 18000.0)]).",2026-08-20T09:31:06.061922+00:00,applied
MC-EE89DC6D047FC7,cgef:AO.089.46,cla:AO.089.46,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-EEA08723E7C27B,aiddata:58379,cgp:ZA.005.3,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-EEAEBB69CF413D,cgp:CD.001.1,codf:CD.012,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-EF1592EBFC5206,aiddata:52337,cgef:RW.024,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-20T09:31:06.061922+00:00,applied
MC-EF44ACDAB693D2,aiddata:92289,cofi:ZMB2021001:debt,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-EF4AAEA9F4604D,cgp:UG.002.2,codf:UG.039,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-EF699780C9EC64,cla:KE.011,cofi:KEN2021002:debt,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-EF6BE224F73E96,aiddata:72967,codf:ZM.097,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-20T09:31:06.061922+00:00,applied
MC-EF90C551E6EE4E,cla:TG.008,codf:TG.020,different_project,HUMAN_REVIEW imported from browser export; this decision takes precedence over automated rules.,2026-08-19T07:15:45.983Z,applied
MC-EFAC8ACAE9E37A,aiddata:92174,codf:ET.096,different_project,BATCH_REVIEW reviewed_difference_final_entity_guard: The proposed link would collapse records across an established different-project boundary.,2026-08-26T07:30:45.138739+00:00,applied
MC-EFBA428BA1DA9B,aiddata:46235,cla:CD.006.44,different_project,"AUTO_REVIEW conflicting_project_component_identifier: Distinct lot, loan, phase, unit, package, section or stage identifiers indicate separately recorded project components.",2026-08-12T00:00:00+08:00,applied
MC-EFF69814CB632A,aiddata:58379,cofi:ZAF2021004:debt,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-EFF9B8AC0014BE,cgp:ET.002.1,cofi:ETH2021002:debt,different_project,BATCH_REVIEW conflicting_financing_instruments: Fund types conflict (equity vs loan).,2026-08-26T07:30:45.138739+00:00,applied
MC-F033BC02D0F5D8,aiddata:58737,cla:KE.075,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-F05CC08CC17BA4,aiddata:59375,cla:DJ.016,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-F06387EF400DBE,cgef:UG.026,cla:UG.026,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-F0742F99908FC0,cgp:GN.002.1,codf:GN.007,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-F09F2FAEBBD7B9,cla:AO.089.67,codf:AO.089.64,different_project,BATCH_REVIEW distinct_related_catalog_identifiers: Related finance catalogs use distinct project identifiers (AO.089.67 vs AO.089.64).,2026-08-19T08:11:59.703611+00:00,applied
MC-F0FDC7B34354B3,cla:AO.089.25,codf:AO.089.40,different_project,"AUTO_REVIEW conflicting_project_component_identifier: Distinct lot, loan, phase, unit, package, section or stage identifiers indicate separately recorded project components.",2026-08-12T00:00:00+08:00,applied
MC-F110661C3D1A9D,cgp:ZM.001.2,cofi:ZMB2021002:debt,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-F161A9D2296CA5,cgp:NG.005.1,codf:NG.010,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-F18024962A760C,cgp:NG.F.006.21,cofi:NGA2021005:debt,different_project,BATCH_REVIEW conflicting_financing_instruments: Fund types conflict (equity vs loan).,2026-08-26T07:30:45.138739+00:00,applied
MC-F1A25E6928CA5A,aiddata:58668,chapo:58723,different_project,ASSISTANT_REVIEW conflicting_hospital: Juba Teaching Hospital differs from Faruzi Friendship Hospital.,2026-08-20T08:30:00+00:00,applied
MC-F1FB9DB53CA99D,cla:GH.051,codf:GH.013,different_project,BATCH_REVIEW distinct_related_catalog_identifiers: Related finance catalogs use distinct project identifiers (GH.051 vs GH.013).,2026-08-26T07:30:45.138739+00:00,applied
MC-F212601ABE7B24,cgef:SD.097.09,cla:SD.097.09,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-F23D4473EDF70C,aiddata:93285,chapo:93284,different_project,"BATCH_REVIEW separate_after_full_evidence_check: No shared source identifier, compatible named-asset anchor, matching original commitment, technical specification, or explicit cross-source link supports consolidation; the records remain separate.",2026-08-26T07:30:45.138739+00:00,applied
MC-F292C6E4BF9065,cgef:TZ.006,cla:TZ.006,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-F2AAFC5322806D,cgef:AO.089.49,codf:AO.089.49,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
